Molecule ChEMBL ID,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value
CHEMBL3943551,COC1CCC2(CC1)Cc1ccc(CCC3CC3)cc1C21N=C(N)N(Cc2ccc(C(F)(F)F)cn2)C1=O,IC50,'=',24.3,nM,7.61
CHEMBL3935889,COC1CCC2(CC1)Cc1ccc(CCC3CC3)cc1C21N=C(N)N(CCC(F)(F)F)C1=O,IC50,'=',24.3,nM,7.61
CHEMBL5912717,C=CCN1C2(COS1(=O)=O)c1cc(Br)ccc1CC21CCC(OC)CC1,IC50,'=',2336,nM,5.63
CHEMBL4860825,CC(C)(C)c1cccc(CNCC(O)CNCCC(c2ccccc2)c2ccccc2)c1,IC50,'=',41000,nM,4.39
CHEMBL3086250,O=C(N[C@H](C(=O)Nc1cccc([C@@H](O)CN[C@H](CO)Cc2ccccc2)c1)c1ccccc1)OCc1ccccc1,IC50,'=',7500,nM,5.12
CHEMBL3086245,CC(C)(C)OC(=O)N(Cc1ccccc1)C[C@H](O)c1ccc(C(=O)c2ccccc2)c(NC(=O)[C@H](NC(=O)OCc2ccccc2)c2ccccc2)c1,IC50,'=',18100,nM,4.74
CHEMBL2347883,O=C(Nc1cc(Br)ccc1N1CCN(C(=O)c2cccs2)CC1)c1cc2ccccc2o/c1=N\c1ccccc1,IC50,'=',3550,nM,5.45
CHEMBL541736,C=CCO/N=C(/C)c1cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)CNCc2cccc(OC)c2)cc(C(=O)N(CCC)CCC)c1,IC50,'=',10,nM,8
CHEMBL539972,CCCN(CCC)C(=O)c1cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)CNCc2cccc(OC)c2)cc(/C(C)=N\OCc2ccccc2)c1,IC50,'=',67,nM,7.17
CHEMBL550643,COc1cccc(CNC[C@@H](O)[C@H](Cc2cc(F)cc(F)c2)NC(=O)c2cccc(N3CCCCS3(=O)=O)c2)c1,IC50,'=',74,nM,7.13
CHEMBL558894,CCCO/N=C(/C)c1cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)CNCc2cccc(OC)c2)cc(N(C)S(C)(=O)=O)c1,IC50,'=',59,nM,7.23
CHEMBL555916,COc1cccc(CNC[C@@H](O)[C@H](Cc2cc(F)cc(F)c2)NC(=O)c2cc(/C(C)=N\OCc3ccccc3)cc(N(c3ccccc3)S(C)(=O)=O)c2)c1,IC50,'=',12,nM,7.92
CHEMBL550643,COc1cccc(CNC[C@@H](O)[C@H](Cc2cc(F)cc(F)c2)NC(=O)c2cccc(N3CCCCS3(=O)=O)c2)c1,IC50,'=',182,nM,6.74
CHEMBL539975,CO/N=C(\C)c1cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)CNCc2cccc(OC)c2)cc(N(c2ccccc2)S(C)(=O)=O)c1,IC50,'=',86,nM,7.07
CHEMBL541739,CCCO/N=C(/C)c1cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)CNCc2cccc(OC)c2)cc(N(c2ccccc2)S(C)(=O)=O)c1,IC50,'=',184,nM,6.74
CHEMBL539468,COc1cccc(CNC[C@@H](O)[C@H](Cc2cc(F)cc(F)c2)NC(=O)c2cc(/C(C)=N/OCC(C)C)cc(N(c3ccccc3)S(C)(=O)=O)c2)c1,IC50,,,,
CHEMBL3354689,CC(C)(C)C#Cc1ccc2c(c1)[C@]1(COC(N)=N1)c1cc(-c3cncnc3)ccc1O2,IC50,'=',2,nM,8.7
CHEMBL4085715,C[C@@]1(c2cc(CNC3CC3)c(F)cc2F)CCSC(N)=N1,IC50,'=',20600,nM,4.69
CHEMBL4092406,COCCNCc1cc([C@]2(C)CCSC(N)=N2)c(F)cc1F,IC50,'=',6,nM,8.22
CHEMBL2346802,CC1(C)Cc2cc(Cl)ccc2C(N[C@@H](Cc2ccccc2)c2ncc(C#N)c(=O)[nH]2)=N1,IC50,'=',470,nM,6.33
CHEMBL2346791,CC1(C)Cc2ccccc2C(NC(Cc2ccccc2)c2nnn[nH]2)=N1,IC50,'=',638600,nM,
CHEMBL3752684,NC1=NC(c2ccc(F)cc2)NC(=O)N1,IC50,'=',18000,nM,4.75
CHEMBL4100140,CN(C)Cc1cc([C@]2(C)CCSC(N)=N2)c(F)cc1F,IC50,'=',22,nM,7.66
CHEMBL1083183,C[C@@H](NC(=O)c1cc(CNC[C@](N)(CO)Cc2ccccc2)cc(N(C)S(C)(=O)=O)c1)c1ccc(F)cc1,IC50,'=',10100,nM,5
CHEMBL1086788,C[C@@H](NC(=O)c1cc(COC[C@](N)(CO)Cc2ccccc2)cc(N(C)S(C)(=O)=O)c1)c1ccc(F)cc1,IC50,'=',1370,nM,5.86
CHEMBL3357669,C[C@]12CCCO[C@@H]1[C@]1(COC(N)=N1)c1cc(-c3cccc(C#N)c3)ccc1O2,IC50,'=',98,nM,7.01
CHEMBL2322829,O=C(Cc1ccc(-c2ccccc2)cc1)NCc1ccc(CN2CCCC2)cc1,IC50,'>',100000,nM,
CHEMBL2322538,NCc1ccc(CNC(=O)C(Cc2ccccc2)c2ccc(-c3ccccc3)cc2)cc1,IC50,'=',26900,nM,4.57
CHEMBL448060,CC(C)=CCOc1c2ccoc2cc2oc(=O)ccc12,IC50,'=',244200,nM,
CHEMBL361977,CC(C)C[C@H](NC(=O)[C@@H]1CC(=O)NCCCCCOC(=O)N[C@@H](C(C)C)C(=O)N1)[C@@H](O)C[C@@H](C)C(=O)N[C@H](C(=O)NCc1ccccc1)C(C)C,IC50,'=',3900,nM,5.41
CHEMBL3354688,CC(C)(C)COc1ccc2c(c1)[C@]1(COC(N)=N1)c1cc(-c3cncnc3)ccc1O2,IC50,'=',2,nM,8.7
CHEMBL595016,CCCS(=O)(=O)N(C)c1cc2cc(c1)C(=O)N[C@H]([C@H](O)CNCc1cccc(C(C)C)c1)Cc1cccc(c1)OCCCCN2,IC50,'=',1,nM,9
CHEMBL595100,CC(C)c1cccc(C2(NC[C@@H](O)[C@@H]3Cc4cccc(c4)OCCCCOc4cc(cc(N5CCCC5=O)c4)C(=O)N3)CC2)c1,IC50,'=',1,nM,9
CHEMBL3422244,Cc1coc([C@H]2C[C@H]3[C@@H](CF)SC(N)=N[C@@]3(c3ccc(F)cc3F)CO2)n1,IC50,'=',116,nM,6.94
CHEMBL38830,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)[C@@H](N)CNC(=O)O)C(C)C)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C(=O)Nc1cccc(C(=O)O)c1,IC50,'=',16,nM,7.8
CHEMBL257099,N/C(=N/C(=O)Cn1c(-c2ccccc2)ccc1C12CC3CC(CC(C3)C1)C2)NCc1cccc(N)c1,IC50,'=',744,nM,6.13
CHEMBL403195,COC[C@H]1CCCN1C(=O)c1cc(C)cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@H]2C[C@@H](Oc3ccccc3)CN2)c1,IC50,'=',21,nM,7.68
CHEMBL1817741,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)[C@@H](N)CNC(=O)c1[nH]c(=O)[nH]c(=O)c1F)C(C)C)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C(=O)NC(C)(C)c1ccccc1,IC50,'=',27,nM,7.57
CHEMBL1817746,CC(C)[C@H](NC(=O)[C@@H](N)CNC(=O)c1[nH]c(=O)[nH]c(=O)c1F)C(=O)N[C@@H](CC1CCCCC1)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C(=O)NC1(c2ccccc2)CCCC1,IC50,'=',29,nM,7.54
CHEMBL401181,C[C@@]1(N)Cc2cccc(c2F)CC[C@H](c2ccc(F)cc2)NC(=O)c2cc(cc(-c3ccccc3C#N)c2)COC1=O,IC50,'=',78,nM,7.11
CHEMBL427884,CN(C)S(=O)(=O)N(C)c1cc2cc(c1)C(=O)N[C@@H](c1ccccc1)CCc1cccc(c1)C[C@@](C)(N)C(=O)OC2,IC50,'=',4,nM,8.4
CHEMBL250918,CN(c1cc2cc(c1)C(=O)N[C@@H](c1ccccc1)CCc1cccc(c1)C[C@@](C)(N)C(=O)OC2)S(=O)(=O)C(F)(F)F,IC50,'=',38,nM,7.42
CHEMBL250712,CCCN(c1cc2cc(c1)C(=O)N[C@@H](C(C)C)CCc1cccc(c1)C[C@@](C)(N)COC2)S(C)(=O)=O,IC50,'=',175,nM,6.76
CHEMBL429666,CCCN(c1cc2cc(c1)C(=O)N[C@@H](c1ccc(F)cc1)CCc1cccc(c1)C[C@@](C)(N)COC2)S(C)(=O)=O,IC50,'=',10,nM,8
CHEMBL1270780,O=C(CSc1nc2ccc(Nc3nc(N4CCCC4)nc(N4CCCC4)n3)cc2s1)NCc1ccccc1,IC50,'=',1700,nM,5.77
CHEMBL560092,CCc1cn2c3c(cc(C(=O)N[C@@H](Cc4ccccc4)[C@H](O)CNCCC(F)(F)F)cc13)N(C)S(=O)(=O)CC2,IC50,'=',8,nM,8.1
CHEMBL514310,Cc1cc2c(C(=O)N[C@H](C)c3ccccc3)cc(C(=O)N[C@@H](Cc3ccccc3)[C@H](O)CNC3CC3)cc2o1,IC50,'=',524,nM,6.28
CHEMBL449578,C[C@@H](NC(=O)c1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNC2CC2)cc(-c2cn(Cc3ccccc3)nn2)c1)c1ccccc1,IC50,'=',1256,nM,5.9
CHEMBL482371,C[C@@H](NC(=O)c1cc(O)cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNC2CC2)c1)c1ccccc1,IC50,'=',1581,nM,5.8
CHEMBL338988,O=C(O[C@H]1Cc2c(O)cc(O)cc2O[C@H]1c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1,IC50,'=',1600,nM,5.8
CHEMBL406146,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)[C@@H](N)CCC(=O)O)C(C)C)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)O,IC50,'=',413,nM,6.38
CHEMBL374055,COc1ccc(-c2cc(=O)c3c(O)cc(OC)c(-c4cc(-c5cc(=O)c6c(O)cc(O)cc6o5)ccc4O)c3o2)cc1,IC50,'>',10000,nM,
CHEMBL208578,COc1cc(O)c2c(=O)cc(-c3ccc(OC)c(-c4c(OC)cc(O)c5c(=O)cc(-c6ccc(O)cc6)oc45)c3)oc2c1,IC50,'>',10000,nM,
CHEMBL453479,COc1ccc(-c2cc(=O)c3c(O)cc(OC)c(-c4cc(-c5cc(=O)c6c(O)cc(O)cc6o5)ccc4OC)c3o2)cc1,IC50,'>',10000,nM,
CHEMBL1208905,COc1ccc([C@@H]2CC(=O)c3c(cc(OC)c(C)c3O)O2)cc1-c1c(O)cc(O)c2c(=O)cc(-c3ccc(O)cc3)oc12,IC50,'=',350,nM,6.46
CHEMBL291426,O=c1cc(-c2ccc(Oc3c(O)cc4oc(-c5ccc(O)cc5)cc(=O)c4c3O)cc2)oc2cc(O)cc(O)c12,IC50,'>',10000,nM,
CHEMBL1209418,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(c2cccc(C3COCCO3)c2)CC1,IC50,'=',4000,nM,5.4
CHEMBL1209355,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(c2cccc(N3CCCOCC3)c2)CCCCC1,IC50,'=',700,nM,6.16
CHEMBL1209286,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(c2cccc(C3CCOCOC3)c2)CCCCC1,IC50,'=',560,nM,6.25
CHEMBL253800,CCCC(CCC)S(=O)(=O)CC(NC(=O)OCc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)[C@H](O)CNCc1cccc(OC)c1,IC50,'=',112,nM,6.95
CHEMBL252549,COc1cccc(CNC[C@@H](O)[C@H](Cc2ccccc2)NC(=O)CCS(C)(=O)=O)c1,IC50,'>',20000,nM,
CHEMBL3422240,COC[C@H]1C[C@H]2[C@@H](C)SC(N)=N[C@@]2(c2ccc(F)cc2F)CO1,IC50,'=',737,nM,6.13
CHEMBL3927467,NC1=NC2(CCS1)c1cc(Br)ccc1CC21CCc2ccccc2CC1,IC50,'=',19460,nM,4.71
CHEMBL3981150,COC1CCC2(CC1)Cc1ccc(Br)cc1C21CSC(N)=N1,IC50,'=',1446,nM,5.84
CHEMBL3961810,CN1OC2(N=C1N)c1cc(-c3cccc(C#N)c3)ccc1CC21CCS(=O)(=O)CC1,IC50,'=',693.3,nM,6.16
CHEMBL3972700,Cc1onc2c1CC1(CC2)Cc2ccc(Br)cc2C12N=C(N)N(C)C2=O,IC50,'=',16.7,nM,7.78
CHEMBL4109522,Cc1nn(C)c2c1CC1(CC2)Cc2ccc(-c3cc(F)cc(Cl)c3)cc2C12N=C(N)N(C)O2,IC50,'=',67,nM,7.17
CHEMBL3656186,CCC(C)N1C(=O)C2(N=C1N)c1cc(C#N)ccc1C[C@]21CC[C@@H](OC)CC1,IC50,'=',273.6,nM,6.56
CHEMBL3979180,CO[C@H]1CC[C@]2(CC1)Cc1ccc(C#CC3CC3)cc1C21N=C(N)N(CC(=O)O)C1=O,IC50,'=',5,nM,8.3
CHEMBL3941308,COC1CCC2(CC1)Cc1ccc(OCC3CC3)cc1C21NC(N)N(CCF)C1=O,IC50,'=',6.8,nM,8.17
CHEMBL3956802,CO[C@H]1CC[C@]2(CC1)Cc1ccc(CN3CCC(F)(F)C3)cc1C21N=C(N)N(C)C1=O,IC50,'=',108.3,nM,6.96
CHEMBL3951352,CO[C@H]1CC[C@]2(CC1)Cc1ccc(Br)cc1[C@@]21N=C(N)N(C)C1=O,IC50,'=',4509.3,nM,5.35
CHEMBL3703241,NC1=NC2(CO1)c1cc(-c3cncnc3)ccc1OCC21COC1,IC50,'=',810,nM,6.09
CHEMBL3703308,Cc1cnc(F)c(-c2ccc3c(c2)C2(COC(N)=N2)C2(COC2)C2(CCC2)O3)c1,IC50,'=',700,nM,6.16
CHEMBL3650761,CCOc1cc(-c2ccc3c(c2)C2(COC(N)=N2)C2(COC2)C2(CCC2)O3)cc(C(F)(F)F)c1,IC50,'=',7300,nM,5.14
CHEMBL3650812,COC/C=C/c1ccc2c(c1)C1(COC(N)=N1)C1(COC1)C(C)(C)O2,IC50,'=',820,nM,6.09
CHEMBL3650849,CC1(C)Oc2ccc(NC(=O)c3ccc(F)cn3)cc2[C@@]2(COC(N)=N2)C12CC2,IC50,'=',0.62,nM,9.21
CHEMBL3650851,CC1(C)Oc2ccc(NC(=O)c3cnc(C(F)F)cn3)cc2[C@@]2(COC(N)=N2)C12CC2,IC50,'=',0.63,nM,9.2
CHEMBL3703250,CC(C)Cc1ccc2c(c1)C1(COC(N)=N1)C1(COC1)C1(CCC1)O2,IC50,'=',8940,nM,5.05
CHEMBL3703251,CCC(CC)Cc1ccc2c(c1)C1(COC(N)=N1)C1(COC1)C1(CCC1)O2,IC50,'=',2330,nM,5.63
CHEMBL3703314,COc1cc(-c2ccc3c(c2)C2(COC(N)=N2)C2(COC2)C2(CCC2)O3)c(F)cn1,IC50,'=',2740,nM,5.56
CHEMBL4113779,COC1CCC2(CC1)Cc1ccc(C#CCC(C)C)cc1[C@]21N=C(N)N(C)C1=O,IC50,'=',5.1,nM,8.29
CHEMBL3897128,CC(C)N1C(=O)C2(N=C1N)c1cc(-c3cncc(C(F)(F)F)c3)ccc1C[C@]21CC[C@@H](OC(N)F)CC1,IC50,'=',18.2,nM,7.74
CHEMBL3965440,CC(C)N1C(=O)C2(N=C1N)c1cc(-c3cncc(F)c3)ccc1CC21CCC(OC(F)F)CC1,IC50,'=',14.8,nM,7.83
CHEMBL3897669,CN1C(=O)C2(N=C1N)c1cc(Br)ccc1CC21CCC(F)(F)CC1,IC50,'=',1357,nM,5.87
CHEMBL3950163,COC1CCC2(CC1)Cc1ccc(C#CC3CC3)cc1C21NC(N)N(CCC(=O)O)C1=O,IC50,'=',15.6,nM,7.81
CHEMBL3929245,COC1CCC2(CC1)Cc1ccc(-c3cncc(F)c3)cc1C21N=C(N)N(CC2CCO2)C1=O,IC50,'=',13.7,nM,7.86
CHEMBL3919180,COC1CCC2(CC1)Cc1ccc(C#CC3CC3)cc1C21N=C(N)N(CCN(C)C)C1=O,IC50,'=',14,nM,7.85
CHEMBL3927824,COC1CCC2(CC1)Cc1ccc(C#CC3CC3)cc1C21N=C(N)N(CCC(F)(F)F)C1=O,IC50,'=',16.1,nM,7.79
CHEMBL3650838,NC1=NC2(CO1)c1cc(-c3cncc4ccccc34)ccc1OC1(CCC1)C21COC1,IC50,'=',4950,nM,5.3
CHEMBL3703207,NC1=NC2(CO1)c1cc(Br)ccc1OC1(CCC1)C21COC1,IC50,'=',33800,nM,4.47
CHEMBL3703215,NC1=NC2(CO1)c1cc(Br)ccc1OC1(CCCC1)C21COC1,IC50,'=',7210,nM,5.14
CHEMBL4539909,C[C@]1(c2cc(NC(=O)c3ccc(Cl)cn3)cc(F)c2F)N=C(N)S[C@@]2(CF)C[C@H]21,IC50,'=',2.4,nM,8.62
CHEMBL4575413,CCCOc1cnc(C(=O)Nc2cc(F)c(F)c([C@@]3(C)N=C(N)S[C@@]4(COC)C[C@H]43)c2)cn1,IC50,'=',1.1,nM,8.96
CHEMBL4459222,COC[C@]12C[C@H]1[C@@](C)(c1cc(NC(=O)c3cnc(OCc4ncco4)cn3)cc(F)c1F)N=C(N)S2,IC50,'=',1.2,nM,8.92
CHEMBL394595,CCCN(CCC)C(=O)c1cc(C(=O)O)cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNCc2cccc(OC)c2)c1,IC50,'=',30,nM,7.52
CHEMBL1092000,Nc1cccc(Cn2c(-c3ccc(Oc4cnccn4)cc3)ccc2-c2ccccc2Cl)n1,IC50,'=',460,nM,6.34
CHEMBL1093152,COc1ccc(-c2ccc(-c3ccccc3Cl)n2Cc2cccc(N)n2)cc1,IC50,'=',2450,nM,5.61
CHEMBL1076902,CC(C)[C@H](NC(=O)[C@H](C)C[C@H](O)[C@H](COCc1cc(F)cc(F)c1)NC(=O)c1cc(C(=O)N[C@H](C)c2ccccc2)cc(N(C)S(C)(=O)=O)c1)C(=O)NCc1ccccc1,IC50,'=',6.6,nM,8.18
CHEMBL1076906,CC(C)[C@H](NC(=O)[C@@H](C)C[C@H](O)[C@H](COc1cc(F)cc(F)c1)NC(=O)c1cc(C(=O)N[C@H](C)c2ccccc2)cc(N(C)S(C)(=O)=O)c1)C(=O)NCc1ccccc1,IC50,'=',10,nM,8
CHEMBL1076909,C[C@H](C[C@H](O)[C@H](COCc1cc(F)cc(F)c1)NC(=O)c1cc(C(=O)N[C@H](C)c2ccccc2)cc(N(C)S(C)(=O)=O)c1)C(=O)NC1CC1,IC50,'>',10000,nM,
CHEMBL1093066,CN1C(=O)[C@](c2ccncc2)(c2cccc(-c3cc(F)ccc3F)c2)N=C1N,IC50,'=',3810,nM,5.42
CHEMBL1090025,CN1C(=O)C(c2ccncc2)(c2cccc(-c3ccoc3)c2)N=C1N,IC50,'=',630,nM,6.2
CHEMBL236852,CCCOc1ccc(-c2scc(-c3ccccc3)c2CC(=O)N=C(N)N)cc1,IC50,'=',680,nM,6.17
CHEMBL1214218,NCCCNCCOc1ccc(Br)cc1NC(=O)Cc1ccccc1Cl,IC50,'>',45250,nM,
CHEMBL200715,Oc1cc(O)c2c(c1)O[C@@H](c1ccc(O)c(O)c1)[C@H](O)C2,IC50,'=',30000,nM,4.52
CHEMBL1917905,CC(=O)N[C@]1(CC(C)C)CCN([C@@H](CCc2ccccc2)C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)C2Cc3ccccc3CN2)C1=O,IC50,'=',8,nM,8.1
CHEMBL3640286,COc1nc(N2C[C@H]3C(=O)N(C)C(N)=N[C@@]3(c3c(F)ccc(F)c3F)C2)nc(C)c1F,IC50,'=',234,nM,6.63
CHEMBL3798199,COc1nc(N2C[C@H]3C(=O)N(C)C(=N)N[C@@]3(c3ccc(Cl)s3)C2)nc(C)c1F,IC50,'=',51,nM,7.29
CHEMBL453805,CC(C)=CCOc1c2occc2cc2ccc(=O)oc12,IC50,'=',91800,nM,4.04
CHEMBL1934198,CC1(C)CCc2cc3ccc(=O)oc3cc2O1,IC50,'>',500000,nM,
CHEMBL3127070,COc1cccc(-c2ccc3c(c2)[C@@]2(CC(C)(C)O3)N=C(N)N(C)C2=O)c1,IC50,'=',68,nM,7.17
CHEMBL3656148,CN1C(=O)C2(N=C1N)c1cc(-c3cccc(C#N)c3)ccc1CC21CCc2ccccc2CC1,IC50,'=',5.3,nM,8.28
CHEMBL3656149,CN1OC2(N=C1N)c1cc(Cl)ccc1CC21CCc2ccccc2CC1,IC50,'=',61.6,nM,7.21
CHEMBL3656150,CN1OC2(N=C1N)c1cc(Br)ccc1CC21CCc2ccccc2CC1,IC50,'=',64,nM,7.19
CHEMBL3656154,CN1OC2(N=C1N)c1ccccc1CC21CCc2ccccc2CC1,IC50,'=',104.6,nM,6.98
CHEMBL3656156,COC1CCC2(CC1)Cc1ccc(-c3ccc4cc[nH]c4c3)cc1C21N=C(N)N(C)O1,IC50,'=',125.6,nM,6.9
CHEMBL3656159,CN1OC2(N=C1N)c1cc(-c3cccc(C#N)c3)ccc1CC21Cc2ccccc2C1,IC50,'=',159.6,nM,6.8
CHEMBL3656160,CC1=C(C)CC2(CC1)Cc1ccc(-c3cccc(C#N)c3)cc1C21N=C(N)N(C)O1,IC50,'=',161.1,nM,6.79
CHEMBL3656171,COC1CCC2(CCc3ccc(-c4cccc(C#N)c4)cc3C23N=C(N)N(C)O3)CC1,IC50,'=',505.8,nM,6.3
CHEMBL3968267,CO[C@H]1CC[C@]2(CC1)Cc1ccc(-c3cccc(C#N)c3)cc1C21CC(=O)N(C)C(N)=N1,IC50,'=',969.7,nM,6.01
CHEMBL3656183,CN1OC2(CC3(CCOCC3)c3ccc(-c4cccc(C#N)c4)cc32)N=C1N,IC50,'=',4702.2,nM,5.33
CHEMBL3656129,COC1CCC2(CC1)Cc1ccc(-c3cc(F)cc(C#N)c3)cc1C21N=C(N)N(C)O1,IC50,'=',5.9,nM,8.23
CHEMBL3642620,CC1(c2cccc(OCC(=O)Nc3ccc(F)cc3)c2)CCSC(N)=N1,IC50,'=',5700,nM,5.24
CHEMBL3642617,CC1(c2cccc(OCCCc3ccccc3)c2)CCSC(N)=N1,IC50,'=',2800,nM,5.55
CHEMBL3642619,CC1(c2cc(Br)cc(NC(=O)c3ccccn3)c2)CCSC(N)=N1,IC50,'=',720,nM,6.14
CHEMBL3642607,CC1(c2cc(Br)cc(NC(=O)c3nc4ccccc4s3)c2)CCSC(N)=N1,IC50,'=',149,nM,6.83
CHEMBL3642632,COCc1cc(NC(=O)c2ccc(Br)cc2)cc(C2(C)CCSC(N)=N2)c1,IC50,'=',912,nM,6.04
CHEMBL3642633,COCc1cc(NC(=O)c2ccc(Cl)cc2)cc(C2(C)CCSC(N)=N2)c1,IC50,'=',1500,nM,5.82
CHEMBL3642637,COCc1cc(NC(=O)c2ccco2)cc(C2(C)CCSC(N)=N2)c1,IC50,'=',1479,nM,5.83
CHEMBL1241481,COc1cc(-c2nn(C(C)C)c3ncnc(N)c23)ccc1NC(=O)OC(C)(C)C,IC50,'=',229,nM,6.64
CHEMBL584726,CC(C)(C)c1cc(NC(=O)Nc2ccc(Cl)cc2)n(-c2c(Cl)cc(C(F)(F)F)cc2Cl)n1,IC50,'=',2278,nM,5.64
CHEMBL3645171,CC1(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)CCSC(N)=N1,IC50,'=',27,nM,7.57
CHEMBL3645174,CC1(c2cccc(NC(=O)c3ncc(Cl)cc3Cl)c2)CCSC(N)=N1,IC50,'=',54,nM,7.27
CHEMBL3645177,COc1cc(NC(=O)c2ccc(Cl)cn2)cc(C2(C)CCSC(N)=N2)c1,IC50,'=',174,nM,6.76
CHEMBL375540,CCCN(CCC)C(=O)c1cccc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)CN[C@@H](C)C(=O)NCC(C)C)c1,IC50,'=',130,nM,6.89
CHEMBL3953528,C[C@H]1C[C@H]2CSC(N)=N[C@@]2(c2nc(NC(=O)C3CCC3)cs2)CO1,IC50,'=',376,nM,6.42
CHEMBL3924736,C[C@H]1C[C@H]2CSC(N)=N[C@@]2(c2nc(NC(=O)c3ncc(OC(F)F)cc3Cl)cs2)CO1,IC50,'=',25,nM,7.6
CHEMBL363783,CC(C)C[C@H](NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](NC(=O)[C@@H](N)CCC(=O)O)C(C)C)[C@@H](O)[C@@H]1CCC[C@H]1C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(=O)O)C(=O)O,IC50,'=',40,nM,7.4
CHEMBL3973534,NC1=N[C@@]2(c3cc(NC(=O)c4ccc(OC(F)F)cn4)ccc3F)COCC[C@H]2CS1,IC50,'=',9,nM,8.05
CHEMBL1915977,COC[C@H]1CCN([C@@H](CCc2ccccc2)C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)CNCc2cccc(OC)c2)C1=O,IC50,'=',210,nM,6.68
CHEMBL1915978,CCC[C@@H](O)[C@H]1CCN([C@@H](CCc2ccccc2)C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)CNCc2cccc(OC)c2)C1=O,IC50,'=',90,nM,7.05
CHEMBL1915983,COC[C@H]1CCN([C@@H](C)C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)CNCc2cccc(OC)c2)C1=O,IC50,'=',400,nM,6.4
CHEMBL1915987,CCCC[C@H]1CCN([C@@H](CCc2ccccc2)C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@H]2Cc3ccccc3CN2)C1=O,IC50,'=',1400,nM,5.85
CHEMBL1915990,CCCO[C@H]1CN[C@@H]([C@@H](O)[C@H](Cc2cc(F)cc(F)c2)NC(=O)[C@H](CCc2ccccc2)N2CC[C@@](CC(C)C)(NC(C)=O)C2=O)C1,IC50,'=',2,nM,8.7
CHEMBL1915995,CCCO[C@H]1CN[C@@H]([C@@H](O)[C@H](Cc2cc(F)cc(F)c2)NC(=O)[C@H](CCc2ccccc2)N2CC[C@H](COC)C2=O)C1,IC50,'=',89,nM,7.05
CHEMBL1916157,CCC(C)[C@@]1(NC(C)=O)CCN([C@@H](CCc2ccccc2)C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@H]2C[C@@H](Oc3ccccc3)CN2)C1=O,IC50,'=',1.4,nM,8.85
CHEMBL1916169,CCC(C)[C@@]1(NC(C)=O)CCN([C@@H](CCc2ccccc2)C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@H]2C[C@@H](OCc3ccccn3)CN2)C1=O,IC50,'=',1.3,nM,8.89
CHEMBL3966376,C[C@H]1C[C@H]2CSC(N)=N[C@@]2(c2nc(NC(=O)c3cnc(CF)cn3)cs2)CO1,IC50,'=',315,nM,6.5
CHEMBL3986265,C[C@H]1C[C@H]2CSC(N)=N[C@@]2(c2nc(NC(=O)c3cnc(C(F)F)cn3)cs2)CO1,IC50,'=',145,nM,6.84
CHEMBL3967113,C[C@H]1C[C@H]2CSC(N)=N[C@@]2(c2nc(NC(=O)c3ccc(OC(F)F)cc3)cs2)CO1,IC50,'=',106,nM,6.97
